stockpile,category,type,dup_status,dispatcher,lines,size_bytes,match_confidence,matched_engine,path
extracted,machines,database,DATABASE,prism_data,173,15768,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_OKK_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1912,41882,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_OKK_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,256,26760,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_OKUMA_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,2815,61820,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_OKUMA_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,996,33740,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_ROKU_ROKU_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1827,43373,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_ROKU_ROKU_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,137,12654,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_SODICK_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1430,31484,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_SODICK_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,220,10412,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_SORALUCE_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1480,30608,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_SORALUCE_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,171,16025,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_SPINNER_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1895,41553,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_SPINNER_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,940,31489,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_TAKUMI_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1766,41479,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_TAKUMI_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,171,15815,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_TOYODA_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1881,41439,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_TOYODA_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,database,DATABASE,prism_data,151,13816,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_YASDA_MACHINE_DATABASE_ENHANCED_v2.js
extracted,machines,database,DATABASE,prism_data,1457,32442,0.333,MachineConfigDatabaseEngine,machines/ENHANCED/PRISM_YASDA_MACHINE_DATABASE_ENHANCED_v2.json
extracted,machines,misc,WIRE_CANDIDATE,prism_dev,33629,800362,0,,machines/ENHANCED/V3_3D_MODELS_CONVERTED.json
extracted,machines,geometry,WIRE_CANDIDATE,prism_cad,147,14196,0.25,,machines/LEVEL5/PRISM_HAAS_CAD_MAPPING.js
extracted,machines,misc,WIRE_CANDIDATE,prism_dev,968,74964,0.2,,machines/LEVEL5/PRISM_HAAS_LEVEL5_COMPLETE.js
extracted,machines,misc,WIRE_CANDIDATE,prism_dev,12610,267994,0.2,,machines/LEVEL5/PRISM_HAAS_LEVEL5_COMPLETE.json
extracted,machines,machine,WIRE_CANDIDATE,prism_data,1021,55995,0.167,,machines/LEVEL5/PRISM_HAAS_NEW_MACHINES_LEVEL5.js
extracted,machines,machine,WIRE_CANDIDATE,prism_data,9642,207468,0.167,,machines/LEVEL5/PRISM_HAAS_NEW_MACHINES_LEVEL5.json
extracted,machines,machine,WIRE_CANDIDATE,prism_data,141,5138,0.2,,machines/PRISM_MACHINE_3D_MODELS.js
extracted,machines,database,DATABASE,prism_data,2296,72941,0.333,MachineConfigDatabaseEngine,machines/PRISM_MACHINE_3D_MODEL_DATABASE_V3.js
extracted,machines,engine,DUP_KEEP_EXISTING,prism_dev,381,13917,0.99,MachineKinematicsEngine,machines/PRISM_MACHINE_KINEMATICS_ENGINE.js
extracted,machines,machine,WIRE_CANDIDATE,prism_data,125,4986,0.2,,machines/PRISM_MACHINE_SPEC_STANDARD.js
extracted,MASTER_EXTRACTION_INDEX.json,misc,META,,614,17627,0,,MASTER_EXTRACTION_INDEX.json
extracted,materials,database,DATABASE,prism_data,561,21667,0.2,,materials/EXOTIC_MATERIALS_DATABASE.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1637,60753,0,,materials/K_CAST_IRON/ductile_cast_irons_016_035.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2931,118314,0,,materials/K_CAST_IRON/gray_cast_irons_001_015.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,4875,184248,0,,materials/K_CAST_IRON/special_cast_irons_036_060.js
extracted,materials,material,WIRE_CANDIDATE,prism_data,1624,37535,0.25,,materials/MATERIALS_MASTER.json
extracted,materials,ai_ml,WIRE_CANDIDATE,prism_ai,11198,403686,0,,materials/M_STAINLESS/stainless_conditions_generated.js
extracted,materials,ai_ml,WIRE_CANDIDATE,prism_ai,17797,672600,0,,materials/M_STAINLESS/stainless_steels_001_050.js
extracted,materials,ai_ml,WIRE_CANDIDATE,prism_ai,18243,686003,0,,materials/M_STAINLESS/stainless_steels_051_100.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1849,69149,0,,materials/N_NONFERROUS/aluminum_2xxx_011_030.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1220,61942,0,,materials/N_NONFERROUS/aluminum_2xxx_021_030.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,650,33096,0,,materials/N_NONFERROUS/aluminum_6xxx_031_050.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,376,21654,0,,materials/N_NONFERROUS/aluminum_6xxx_045_050.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2244,68062,0,,materials/N_NONFERROUS/aluminum_6xxx_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2391,122162,0,,materials/N_NONFERROUS/aluminum_7xxx_051_070.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,4261,129184,0,,materials/N_NONFERROUS/aluminum_7xxx_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2165,106835,0,,materials/N_NONFERROUS/aluminum_alloys_001_010.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2429,123744,0,,materials/N_NONFERROUS/aluminum_cast_071_090.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1120,36029,0,,materials/N_NONFERROUS/aluminum_cast_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,15596,593502,0,,materials/N_NONFERROUS/aluminum_temper_conditions.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1853,70273,0,,materials/N_NONFERROUS/aluminum_wrought_011_050.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2278,74053,0,,materials/N_NONFERROUS/aluminum_wrought_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2934,94144,0,,materials/N_NONFERROUS/copper_alloys_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,8586,331460,0,,materials/N_NONFERROUS/copper_temper_conditions.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1448,46188,0.2,,materials/N_NONFERROUS/magnesium_alloys_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1715,54934,0,,materials/N_NONFERROUS/titanium_alloys_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1147,36596,0,,materials/N_NONFERROUS/zinc_alloys_generated.js
extracted,materials,database,DATABASE,prism_data,253,9514,0.5,MaterialDatabaseEngine,materials/PRISM_ENHANCED_MATERIAL_DATABASE.js
extracted,materials,material,WIRE_CANDIDATE,prism_data,1294,27002,0.25,,materials/PRISM_MATERIALS_COMPLETE.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,13127,495970,0,,materials/P_STEELS/alloy_steels_065_100.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,29942,1088845,0.167,,materials/P_STEELS/carbon_alloy_steel_conditions.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1441,68656,0.25,,materials/P_STEELS/carbon_steels_001_010.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2239,87125,0.25,,materials/P_STEELS/carbon_steels_011_020.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,2012,85427,0.25,,materials/P_STEELS/carbon_steels_021_030.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1265,78826,0.25,,materials/P_STEELS/carbon_steels_031_040.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,798,74558,0.25,,materials/P_STEELS/carbon_steels_041_050.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,5211,201911,0.2,,materials/P_STEELS/free_machining_steels_051_064.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,15912,587346,0,,materials/P_STEELS/steels_151_200.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,8961,322475,0,,materials/P_STEELS/steels_201_250.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,7962,289655,0,,materials/P_STEELS/steels_251_300.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,6468,246037,0,,materials/P_STEELS/steels_301_350.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,6776,253773,0,,materials/P_STEELS/steels_351_400.js
extracted,materials,tool,WIRE_CANDIDATE,prism_data,17498,664857,0.333,ToolROIEngine,materials/P_STEELS/tool_steels_101_150.js
extracted,materials,tool,WIRE_CANDIDATE,prism_data,31049,1101831,0.2,,materials/P_STEELS/tool_steels_hardness_conditions.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,418,17570,0.25,,materials/SCHEMA_127_PARAMETERS.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1189,37985,0,,materials/S_SUPERALLOYS/cobalt_superalloys_generated.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1569,97205,0,,materials/S_SUPERALLOYS/nickel_superalloys_011_020.js
extracted,materials,misc,WIRE_CANDIDATE,prism_dev,1474,46937,0,,materials/S_SUPERALLOYS/nickel_superalloys_generated.js
extracted,materials,material,META,,1016,42343,0,,materials/ULTIMATE_MATERIALS_MASTER_PLAN.md
extracted,materials_complete,ai_ml,WIRE_CANDIDATE,prism_ai,61970,2161664,0.25,,materials_complete/M_STAINLESS/M_STAINLESS_complete.js
extracted,materials_complete,misc,WIRE_CANDIDATE,prism_dev,156759,5234769,0.25,,materials_complete/P_STEELS/P_STEELS_complete.js
extracted,materials_enhanced,ai_ml,WIRE_CANDIDATE,prism_ai,15616,549826,0.2,,materials_enhanced/M_STAINLESS/stainless_steels_001_050_enhanced.js
extracted,materials_enhanced,ai_ml,WIRE_CANDIDATE,prism_ai,18595,649864,0.2,,materials_enhanced/M_STAINLESS/stainless_steels_051_100_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,11550,406719,0.2,,materials_enhanced/P_STEELS/alloy_steels_065_100_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,3149,110036,0.2,,materials_enhanced/P_STEELS/carbon_steels_011_020_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,3150,110174,0.2,,materials_enhanced/P_STEELS/carbon_steels_021_030_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,3145,109893,0.2,,materials_enhanced/P_STEELS/carbon_steels_031_040_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,3150,110173,0.2,,materials_enhanced/P_STEELS/carbon_steels_041_050_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,4581,162327,0.167,,materials_enhanced/P_STEELS/free_machining_steels_051_064_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,19736,669013,0.25,,materials_enhanced/P_STEELS/steels_151_200_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,11802,356583,0.25,,materials_enhanced/P_STEELS/steels_201_250_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,9655,287288,0.25,,materials_enhanced/P_STEELS/steels_251_300_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,4466,133459,0.25,,materials_enhanced/P_STEELS/steels_301_350_enhanced.js
extracted,materials_enhanced,misc,WIRE_CANDIDATE,prism_dev,4766,141044,0.25,,materials_enhanced/P_STEELS/steels_351_400_enhanced.js
extracted,materials_enhanced,tool,WIRE_CANDIDATE,prism_data,15316,541663,0.25,,materials_enhanced/P_STEELS/tool_steels_101_150_enhanced.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,994,27015,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010013.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,1009,27349,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010133.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,989,26871,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010249.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,1020,27664,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010411.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,984,26673,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010524.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,1004,27370,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010641.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,979,26593,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010755.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,979,26649,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_010910.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,1004,27257,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011032.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,994,26935,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011147.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,989,26801,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011312.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,999,27117,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011429.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,985,26803,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011545.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,1000,27268,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011706.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,1009,27444,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011827.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,944,25578,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_011941.js
extracted,materials_v9_complete,misc,WIRE_CANDIDATE,prism_dev,372,9979,0.333,BatchCAMEngine,materials_v9_complete/S_SUPERALLOYS/s_superalloys_batch_20260125_012013.js
extracted,mit,geometry,WIRE_CANDIDATE,prism_cad,295,11450,0.25,,mit/PRISM_CAD_KERNEL_MIT.js
extracted,mit,cam,WIRE_CANDIDATE,prism_cam,185,6633,0.2,,mit/PRISM_CAM_KERNEL_MIT.js
extracted,mit,system,WIRE_CANDIDATE,prism_session,77,2885,0.2,,mit/PRISM_COURSE_GATEWAY_GENERATOR.js
extracted,mit,geometry,WIRE_CANDIDATE,prism_cad,174,6275,0.25,,mit/PRISM_SURFACE_GEOMETRY_MIT.js
extracted,mit,algorithm,WIRE_CANDIDATE,prism_calc,4937,206032,0.25,,mit/PRISM_UNIVERSITY_ALGORITHMS.js
extracted,systems,misc,WIRE_CANDIDATE,prism_dev,155,5257,0.25,,systems/PRISM_ERROR_BOUNDARY.js
extracted,systems,misc,WIRE_CANDIDATE,prism_dev,64,1682,0.25,,systems/PRISM_ERROR_HANDLER.js
extracted,systems,database,DATABASE,prism_data,90,5489,0.25,,systems/PRISM_ERROR_LOOKUP.js
extracted,systems,util,WIRE_CANDIDATE,n/a,263,11066,0.333,Fusion360CADGeneratorAdapter,systems/PRISM_UI_ADAPTER.js
extracted,systems,util,WIRE_CANDIDATE,n/a,294,11490,0.2,,systems/PRISM_UI_BACKEND_INTEGRATOR.js
extracted,systems,engine,WIRE_CANDIDATE,prism_dev,209,5875,0.5,CollisionIntegrationEngine,systems/PRISM_UI_INTEGRATION_ENGINE.js
extracted,systems,util,WIRE_CANDIDATE,n/a,348,12241,0.25,,systems/PRISM_UI_SYSTEM.js
extracted,tools,database,DATABASE,prism_data,1041,55736,0.4,ToolDatabaseBridgeEngine,tools/PRISM_CUTTING_TOOL_DATABASE_V2.js
extracted,tools,tool,WIRE_CANDIDATE,prism_data,358,6490,0.25,,tools/PRISM_TOOL_TYPES_COMPLETE.js
extracted,units,misc,WIRE_CANDIDATE,prism_dev,154,7314,0,,units/PRISM_UNITS.js
extracted,units,misc,WIRE_CANDIDATE,prism_dev,1190,60886,0.25,,units/PRISM_UNITS_ENHANCED.js
extracted,units,misc,STUB,,9,272,0,,units/PRISM_UNIT_SYSTEM.js
extracted,workholding,database,DATABASE,prism_data,326,13158,0.25,,workholding/PRISM_FIXTURE_DATABASE.js
extracted,workholding,database,DATABASE,prism_data,260,9023,0.333,WorkholdingEngine,workholding/PRISM_WORKHOLDING_DATABASE.js
extracted,workholding,engine,DUP_KEEP_EXISTING,prism_dev,120,4126,0.99,WorkholdingEngine,workholding/PRISM_WORKHOLDING_ENGINE.js
extracted_modules,AI_ML_DETAILED_EXTRACTION.json,ai_ml,WIRE_CANDIDATE,prism_ai,663,43712,0.167,,AI_ML_DETAILED_EXTRACTION.json
extracted_modules,ai_ml_engines,misc,META,,229,5690,0,,ai_ml_engines/EXTRACTION_SUMMARY.json
extracted_modules,ai_ml_engines,engine,WIRE_CANDIDATE,prism_dev,157,4556,0.333,A2AProtocolEngine,ai_ml_engines/PRISM_ACTIVATIONS_ENGINE.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,190,9861,0.333,AdvancedCalculations,ai_ml_engines/PRISM_ADVANCED_DQN.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,289,10042,0.333,AdvancedCalculations,ai_ml_engines/PRISM_ATTENTION_ADVANCED.js
extracted_modules,ai_ml_engines,engine,WIRE_CANDIDATE,prism_dev,274,13058,0.5,AIResourceLearningEngine,ai_ml_engines/PRISM_CALCULATOR_LEARNING_ENGINE.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,335,11744,0.333,ClusteringEngine,ai_ml_engines/PRISM_CLUSTERING_ENHANCED.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,322,10432,0,,ai_ml_engines/PRISM_COMBINATORIAL.js
extracted_modules,ai_ml_engines,ai_ml,WIRE_CANDIDATE,prism_ai,169,6996,0.4,CNCControllerDeepLearningEngine,ai_ml_engines/PRISM_DEEP_LEARNING_PARAMS.js
extracted_modules,ai_ml_engines,misc,PARTIAL_OVERLAP,prism_dev,209,7262,0.667,FeatureInteractionEngine,ai_ml_engines/PRISM_FEATURE_INTERACTION.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,327,12009,0.25,,ai_ml_engines/PRISM_HYPEROPT_COMPLETE.js
extracted_modules,ai_ml_engines,misc,PARTIAL_OVERLAP,prism_dev,229,9454,0.667,IntentClassifierEngine,ai_ml_engines/PRISM_INTENT_CLASSIFIER.js
extracted_modules,ai_ml_engines,engine,DUP_KEEP_EXISTING,prism_dev,367,13286,0.99,InteriorPointEngine,ai_ml_engines/PRISM_INTERIOR_POINT_ENGINE.js
extracted_modules,ai_ml_engines,ai_ml,WIRE_CANDIDATE,prism_ai,251,8301,0.4,MachineLearningFeedbackEngine,ai_ml_engines/PRISM_LEARNING_FEEDBACK_CONNECTOR.js
extracted_modules,ai_ml_engines,ai_ml,WIRE_CANDIDATE,prism_ai,255,10839,0.4,TransferLearningBridgeEngine,ai_ml_engines/PRISM_LEARNING_INTEGRATION_BRIDGE.js
extracted_modules,ai_ml_engines,engine,WIRE_CANDIDATE,prism_dev,169,5620,0.4,AIResourceLearningEngine,ai_ml_engines/PRISM_LEARNING_RATE_SCHEDULER_ENGINE.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,185,6617,0.25,,ai_ml_engines/PRISM_LR_SCHEDULER.js
extracted_modules,ai_ml_engines,algorithm,WIRE_CANDIDATE,prism_calc,184,6791,0.25,,ai_ml_engines/PRISM_MFG_OPTIMIZATION_ADVANCED.js
extracted_modules,ai_ml_engines,misc,PARTIAL_OVERLAP,prism_dev,149,6045,0.667,MonteCarloEngine,ai_ml_engines/PRISM_MONTE_CARLO.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,179,6660,0.25,,ai_ml_engines/PRISM_PARTICLE_FILTER.js
extracted_modules,ai_ml_engines,physics,WIRE_CANDIDATE,prism_calc,34,1199,0.25,,ai_ml_engines/PRISM_PINN_CUTTING.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,163,6093,0.333,CollisionEngine,ai_ml_engines/PRISM_PROBABILISTIC_COLLISION.js
extracted_modules,ai_ml_engines,misc,WIRE_CANDIDATE,prism_dev,285,11597,0.333,AdvancedCalculations,ai_ml_engines/PRISM_RNN_ADVANCED.js
extracted_modules,ai_ml_engines,engine,WIRE_CANDIDATE,prism_dev,192,7552,0.5,CADWorldModelEngine,ai_ml_engines/PRISM_SEQUENCE_MODEL_ENGINE.js
extracted_modules,ai_ml_engines,algorithm,PARTIAL_OVERLAP,prism_calc,310,12446,0.667,SwarmAlgorithmsEngine,ai_ml_engines/PRISM_SWARM_ALGORITHMS.js
extracted_modules,ai_ml_engines,engine,DUP_KEEP_EXISTING,prism_dev,182,6221,0.99,TransformerEngine,ai_ml_engines/PRISM_TRANSFORMER_ENGINE.js
extracted_modules,ai_ml_engines,ai_ml,WIRE_CANDIDATE,prism_ai,234,8595,0.333,AdvancedUncertaintyEngine,ai_ml_engines/PRISM_UNCERTAINTY.js
extracted_modules,ai_ml_engines,algorithm,WIRE_CANDIDATE,prism_calc,520,18735,0.333,OptimizationEngine,ai_ml_engines/PRISM_UNCONSTRAINED_OPTIMIZATION.js
extracted_modules,ai_ml_engines,engine,WIRE_CANDIDATE,prism_dev,186,7413,0.5,AIResourceLearningEngine,ai_ml_engines/PRISM_UNIFIED_LEARNING_ENGINE.js
extracted_modules,AI_ML_FORMULA_EXTRACTION.json,ai_ml,WIRE_CANDIDATE,prism_ai,203,7409,0.2,,AI_ML_FORMULA_EXTRACTION.json
extracted_modules,BRAINSTORM_MERGE_PLAN.md,ai_ml,META,,337,11188,0,,BRAINSTORM_MERGE_PLAN.md
extracted_modules,COMPLETE,algorithm,WIRE_CANDIDATE,prism_calc,1817,70243,0.25,,COMPLETE/PRISM_ADVANCED_UNCONSTRAINED_OPTIMIZER.js
extracted_modules,COMPLETE,engine,WIRE_CANDIDATE,prism_dev,5221,315412,0.25,,COMPLETE/PRISM_AIRCUT_ELIMINATION_ENGINE.js
extracted_modules,COMPLETE,engine,WIRE_CANDIDATE,prism_dev,46,1501,0.5,PhysicsMLHybridEngine,COMPLETE/PRISM_AI_PHYSICS_ENGINE.js
extracted_modules,COMPLETE,ai_ml,WIRE_CANDIDATE,prism_ai,8641,368502,0.25,,COMPLETE/PRISM_BAYESIAN_LEARNING.js
extracted_modules,COMPLETE,misc,WIRE_CANDIDATE,prism_dev,980,32764,0.25,,COMPLETE/PRISM_BOUNDARY_VALIDATOR.js
extracted_modules,COMPLETE,ai_ml,WIRE_CANDIDATE,prism_ai,3407,153726,0.2,,COMPLETE/PRISM_BUSINESS_AI_SYSTEM.js
extracted_modules,COMPLETE,engine,DUP_KEEP_EXISTING,prism_dev,6555,254490,0.99,BVHEngine,COMPLETE/PRISM_BVH_ENGINE.js
